Timestamp,Power (w/kg),Form Power (w/kg),Air Power (w/kg),Watch Speed (m/s),Stryd Speed (m/s),Watch Distance (meters),Stryd Distance (meters),Stiffness,Stiffness/kg,Ground Time (ms),Cadence (spm),Vertical Oscillation (cm),Watch Elevation (m),Stryd Elevation (m),Ground Time Balance,Vertical Oscillation Balance,Leg Spring Stiffness Balance,Impact Loading Rate Balance,Vertical Ratio
1742999545,3.4225352112676055,1,0,3.424,3.28516,6467.5498,6308.85156,10.25,0.1443661971830986,244,172,7.375,-0.8,35,0,0,0,0,6.174544967431891
1742999546,3.4225352112676055,1,0,3.424,3.29297,6471.83008,6312.14453,10.25,0.1443661971830986,244,172,7.375,-0.8,35,0,0,0,0,6.174544967431891
1742999547,3.4225352112676055,1,0,3.434,3.29297,6475.12012,6315.4375,10.25,0.1443661971830986,244,172,7.375,-1,35,0,0,0,0,6.156556001702966
1742999548,3.436619718309859,1,0,3.434,3.29297,6478.52002,6318.73047,10.25,0.1443661971830986,244,172,7.375,-1,35,0,0,0,0,6.156556001702966
1742999549,3.436619718309859,1,0,3.434,3.29297,6481.8999,6318.73047,10.25,0.1443661971830986,244,172,7.375,-1.2,35,0,0,0,0,6.156556001702966
1742999550,3.4507042253521125,1,0,3.434,3.33203,6484.54004,6325.38672,10.25,0.1443661971830986,244,172,7.375,-1.2,35,0,0,0,0,6.156556001702966
1742999551,3.4507042253521125,1,0,3.434,3.33594,6488.0498,6328.72266,10.25,0.1443661971830986,242,172,7.375,-1.4,35,0,0,0,0,6.156556001702966
1742999552,3.408450704225352,1.0140845070422535,0,3.434,3.32031,6491.64014,6332.04297,10.25,0.1443661971830986,242,172,7.375,-1.4,35,0,0,0,0,6.156556001702966
1742999553,3.3943661971830985,1.0140845070422535,0,3.434,3.32031,6495.1001,6335.36328,10.25,0.1443661971830986,242,172,7.375,-1.6,35,0,0,0,0,6.156556001702966
1742999554,3.3943661971830985,1.0140845070422535,0,3.434,3.32031,6498.45996,6338.68359,10.25,0.1443661971830986,242,172,7.375,-1.6,35,0,0,0,0,6.156556001702966
1742999555,3.3943661971830985,1.0140845070422535,0,3.434,3.32031,6501.4502,6342.00391,10.25,0.1443661971830986,242,172,7.375,-1.8,35,0,0,0,0,6.156556001702966
1742999556,3.4225352112676055,1.0140845070422535,0,3.434,3.30469,6504.6001,6345.30859,10.25,0.1443661971830986,244,172,7.375,-1.8,35,0,0,0,0,6.156556001702966
1742999557,3.4225352112676055,1.0140845070422535,0,3.434,3.32813,6508.04004,6348.63672,10.25,0.1443661971830986,244,172,7.375,-2,35,0,0,0,0,6.156556001702966
1742999558,3.436619718309859,1.0140845070422535,0,3.434,3.29688,6511.5498,6351.93359,10.25,0.1443661971830986,244,172,7.375,-2.2,35,0,0,0,0,6.156556001702966
1742999559,3.436619718309859,1.0140845070422535,0,3.434,3.29688,6514.87012,6355.23047,10.25,0.1443661971830986,244,172,7.375,-2.6,35,0,0,0,0,6.156556001702966
1742999560,3.436619718309859,1.0140845070422535,0,3.434,3.28906,6518.8501,6358.51953,10.25,0.1443661971830986,244,172,7.375,-3,35,0,0,0,0,6.156556001702966
1742999561,3.4788732394366195,1.0140845070422535,0,3.434,3.30078,6522.02002,6361.82031,10.25,0.1443661971830986,244,172,7.375,-3.2,35,0,0,0,0,6.156556001702966
1742999562,3.507042253521127,1.0140845070422535,0,3.434,3.30078,6524.77979,6365.12109,10.25,0.1443661971830986,242,172,7.375,-3.4,35,0,0,0,0,6.156556001702966
1742999563,3.507042253521127,1.0140845070422535,0,3.434,3.30078,6528.3999,6368.42188,10.25,0.1443661971830986,242,172,7.375,-3.4,35,0,0,0,0,6.156556001702966
1742999564,3.5492957746478875,1.0140845070422535,0,3.434,3.30078,6531.87988,6371.72266,10.25,0.1443661971830986,242,174,7.125,-3.6,35,0,0,0,0,6.0170250139341634
1742999565,3.6619718309859155,1.0140845070422535,0,3.434,3.30078,6535.39014,6375.02344,10.125,0.1426056338028169,240,174,7.125,-3.6,35,0,0,0,0,6.0170250139341634
1742999566,3.6619718309859155,1.0140845070422535,0,3.434,3.30078,6538.81982,6378.32422,10.125,0.1426056338028169,240,174,7.125,-3.6,35,0,0,0,0,6.0170250139341634
1742999567,3.676056338028169,1.0140845070422535,0,3.434,3.30078,6542.37988,6381.625,10.125,0.1426056338028169,240,174,7.25,-3.6,35,0,0,0,0,6.122586856283886
1742999568,3.6901408450704225,1.0140845070422535,0,3.434,3.30078,6545.87012,6384.92578,10.125,0.1426056338028169,240,172,7.25,-3.6,35,0,0,0,0,6.052207594894441
1742999569,3.676056338028169,1.0140845070422535,0,3.434,3.30078,6549.47021,6388.22656,10.125,0.1426056338028169,240,172,7.25,-3.6,35,0,0,0,0,6.052207594894441
1742999570,3.676056338028169,1.0140845070422535,0,3.434,3.30078,6552.8999,6391.52734,10.125,0.1426056338028169,240,172,7.25,-3.4,35,0,0,0,0,6.052207594894441
1742999571,3.6338028169014085,1.0140845070422535,0,3.434,3.30078,6556.41016,6394.82813,10.125,0.1426056338028169,242,172,7.25,-3.2,35,0,0,0,0,6.052207594894441
1742999572,3.563380281690141,1.0140845070422535,0,3.443,3.30078,6559.91992,6398.12891,10.125,0.1426056338028169,244,172,7.25,-3,35,0,0,0,0,6.036384829940469
1742999573,3.563380281690141,1.0140845070422535,0,3.443,3.30078,6563.1499,6401.42969,10.125,0.1426056338028169,244,172,7.25,-2.8,35,0,0,0,0,6.036384829940469
1742999574,3.563380281690141,1.0140845070422535,0,3.443,3.30078,6566.6499,6404.73047,10.125,0.1426056338028169,244,174,7.125,-2.6,35,0,0,0,0,6.001313971901216
1742999575,3.5774647887323945,1.0140845070422535,0,3.443,3.30078,6569.99023,6408.03125,10.125,0.1426056338028169,244,174,7.125,-2.6,35,0,0,0,0,6.001313971901216
1742999576,3.563380281690141,1,0,3.452,3.30078,6573.33984,6411.33203,10,0.14084507042253522,244,174,7.25,-2.4,35,0,0,0,0,6.090696775711142
1742999577,3.563380281690141,1,0,3.452,3.30078,6576.52002,6414.63281,10,0.14084507042253522,244,174,7.25,-2.4,35,0,0,0,0,6.090696775711142
1742999578,3.6056338028169015,1,0,3.452,3.30078,6579.5498,6417.93359,10,0.14084507042253522,242,172,7.25,-2.4,35,0,0,0,0,6.0206445826655255
1742999579,3.6056338028169015,1,0,3.452,3.30078,6582.8999,6417.93359,10,0.14084507042253522,242,172,7.25,-2.4,35,0,0,0,0,6.0206445826655255
1742999580,3.5492957746478875,1.0140845070422535,0,3.443,3.30078,6586.08984,6424.53516,10.125,0.1426056338028169,242,172,7.375,-2.2,35,0,0,0,0,6.140460430456684
1742999581,3.535211267605634,1.0140845070422535,0,3.443,3.36328,6589.37988,6427.89844,10,0.14084507042253522,242,172,7.25,-2.4,35,0,0,0,0,6.036384829940469
1742999582,3.5211267605633805,1.0140845070422535,0,3.443,3.36328,6592.5498,6431.26172,10,0.14084507042253522,242,172,7.375,-2.4,35,0,0,0,0,6.140460430456684
1742999583,3.4788732394366195,1.0140845070422535,0,3.443,3.32031,6596.00977,6434.58203,10,0.14084507042253522,242,172,7.375,-2.4,35,0,0,0,0,6.140460430456684
1742999584,3.4788732394366195,1.0140845070422535,0,3.443,3.32031,6599.22998,6437.90234,10,0.14084507042253522,242,172,7.375,-2.6,35,0,0,0,0,6.140460430456684
1742999585,3.507042253521127,1.0140845070422535,0,3.443,3.34375,6602.56982,6441.24609,10,0.14084507042253522,242,172,7.5,-2.6,35,0,0,0,0,6.244536030972899
1742999586,3.507042253521127,1.0140845070422535,0,3.434,3.34375,6606.49023,6444.58984,10,0.14084507042253522,242,172,7.5,-2.6,35,0,0,0,0,6.26090440851149
1742999587,3.507042253521127,1.0140845070422535,0,3.434,3.34375,6609.1499,6447.93359,10,0.14084507042253522,242,172,7.5,-2.6,35,0,0,0,0,6.26090440851149
1742999588,3.492957746478873,1.0140845070422535,0,3.434,3.32422,6612.68018,6451.25781,10.125,0.1426056338028169,242,170,7.5,-2.6,35,0,0,0,0,6.188118811881188
1742999589,3.4788732394366195,1.0140845070422535,0,3.434,3.30859,6616.00977,6454.56641,10.125,0.1426056338028169,242,170,7.5,-2.6,35,0,0,0,0,6.188118811881188
1742999590,3.492957746478873,1.0140845070422535,0,3.434,3.30078,6619.49023,6457.86719,10.125,0.1426056338028169,242,170,7.5,-2.6,35,0,0,0,0,6.188118811881188
1742999591,3.492957746478873,1.0140845070422535,0,3.424,3.30078,6622.8501,6461.16797,10.125,0.1426056338028169,242,170,7.5,-2.6,35,0,0,0,0,6.206194609713108
1742999592,3.5492957746478875,1.0140845070422535,0,3.424,3.35156,6626.02002,6464.51953,10.125,0.1426056338028169,244,170,7.5,-2.6,35,0,0,0,0,6.206194609713108
1742999593,3.5774647887323945,1.0140845070422535,0,3.424,3.35156,6629.35986,6467.87109,10.125,0.1426056338028169,242,170,7.5,-2.6,35,0,0,0,0,6.206194609713108
1742999594,3.5774647887323945,1.0140845070422535,0,3.424,3.37891,6632.56006,6471.25,10.125,0.1426056338028169,242,170,7.5,-2.6,35,0,0,0,0,6.206194609713108
1742999595,3.5774647887323945,1.0140845070422535,0.028169014084507043,3.424,3.39063,6636.10986,6474.64063,10,0.14084507042253522,242,172,7.375,-2.6,35,0,0,0,0,6.174544967431891
1742999596,3.591549295774648,1.0140845070422535,0.028169014084507043,3.415,3.39063,6639.74023,6478.03125,10,0.14084507042253522,242,172,7.375,-2.8,35,0,0,0,0,6.190819958364113
1742999597,3.591549295774648,1.0140845070422535,0.028169014084507043,3.415,3.39063,6643.02979,6481.42188,10.25,0.1443661971830986,242,170,7.375,-2.8,35,0,0,0,0,6.118859361647404
1742999598,3.591549295774648,1.0140845070422535,0.028169014084507043,3.415,3.39063,6645.93994,6484.8125,10.25,0.1443661971830986,242,170,7.375,-2.8,35,0,0,0,0,6.118859361647404
1742999599,3.5492957746478875,1.0140845070422535,0.028169014084507043,3.415,3.39063,6649.08984,6488.20313,10.25,0.1443661971830986,242,172,7.25,-2.8,35,0,0,0,0,6.085890806527433
1742999600,3.563380281690141,1.0140845070422535,0.028169014084507043,3.415,3.39063,6652.10986,6491.59375,10.25,0.1443661971830986,242,170,7.25,-3,35,0,0,0,0,6.015149880941516
1742999601,3.563380281690141,1.0140845070422535,0.09859154929577464,3.406,3.39063,6655.24023,6494.98438,10.25,0.1443661971830986,244,170,7.25,-3,35,0,0,0,0,6.031011879013742
1742999602,3.464788732394366,1.0140845070422535,0.08450704225352113,3.406,3.24219,6658.58984,6498.22656,10.375,0.14612676056338028,246,172,7.25,-3,35,0,0,0,0,6.10197451478782
1742999603,3.464788732394366,1.0140845070422535,0.07042253521126761,3.406,3.24219,6662.02002,6501.46875,10.375,0.14612676056338028,244,172,7.25,-2.8,35,0,0,0,0,6.10197451478782
1742999604,3.464788732394366,1.0140845070422535,0.07042253521126761,3.396,3.24219,6665.52979,6504.71094,10.375,0.14612676056338028,244,172,7.25,-2.8,35,0,0,0,0,6.119951040391677
1742999605,3.464788732394366,1.0140845070422535,0.07042253521126761,3.396,3.24219,6669.12012,6507.95313,10.375,0.14612676056338028,244,172,7.25,-2.8,35,0,0,0,0,6.119951040391677
1742999606,3.464788732394366,1.0140845070422535,0.07042253521126761,3.387,3.24219,6672.56006,6511.19531,10.375,0.14612676056338028,244,172,7.25,-2.8,35,0,0,0,0,6.136215520816582
1742999607,3.464788732394366,1.0140845070422535,0.07042253521126761,3.387,3.24219,6676.06982,6514.4375,10.375,0.14612676056338028,244,172,7.25,-2.6,35,0,0,0,0,6.136215520816582
1742999608,3.464788732394366,1.0140845070422535,0.07042253521126761,3.378,3.24219,6680.25,6517.67969,10.375,0.14612676056338028,244,172,7.25,-2.4,35,0,0,0,0,6.152566681093375
1742999609,3.464788732394366,1.0140845070422535,0.07042253521126761,3.378,3.24219,6682.93994,6517.67969,10.375,0.14612676056338028,244,172,7.25,-2.2,35,0,0,0,0,6.152566681093375
1742999610,3.464788732394366,1.0140845070422535,0.07042253521126761,3.378,3.24219,6687.04004,6524.16406,10.375,0.14612676056338028,244,172,7.25,-2.2,35,0,0,0,0,6.152566681093375
1742999611,3.464788732394366,1.0140845070422535,0.07042253521126761,3.378,3.24219,6690.58984,6527.40625,10.375,0.14612676056338028,244,172,7.25,-2,35,0,0,0,0,6.152566681093375
1742999612,3.464788732394366,1.0140845070422535,0.07042253521126761,3.378,3.24219,6693.24023,6530.64844,10.375,0.14612676056338028,244,172,7.25,-2,35,0,0,0,0,6.152566681093375
1742999613,3.464788732394366,1.0140845070422535,0.07042253521126761,3.378,3.24219,6696.14014,6533.89063,10.375,0.14612676056338028,244,172,7.25,-2,35,0,0,0,0,6.152566681093375
1742999614,3.464788732394366,1.0140845070422535,0.07042253521126761,3.378,3.24219,6699.31982,6537.13281,10.375,0.14612676056338028,244,172,7.25,-2,35,0,0,0,0,6.152566681093375
1742999615,3.464788732394366,1.0140845070422535,0.07042253521126761,3.378,3.24219,6702.43994,6540.375,10.375,0.14612676056338028,244,172,7.25,-1.8,35,0,0,0,0,6.152566681093375
1742999616,3.4225352112676055,1.0140845070422535,0.07042253521126761,3.378,3.19531,6705.79004,6543.57031,10.375,0.14612676056338028,244,170,7.375,-1.8,35,0,0,0,0,6.185835066765081
1742999617,3.4225352112676055,1.0140845070422535,0.07042253521126761,3.368,3.22656,6709.33984,6546.79688,10.375,0.14612676056338028,244,170,7.375,-1.8,35,0,0,0,0,6.204204557882075
1742999618,3.4225352112676055,1.0140845070422535,0.07042253521126761,3.368,3.22656,6712.87012,6550.02344,10.375,0.14612676056338028,244,170,7.375,-1.8,35,0,0,0,0,6.204204557882075
1742999619,3.4225352112676055,1.0140845070422535,0.07042253521126761,3.368,3.22656,6716.39014,6553.25,10.375,0.14612676056338028,244,170,7.375,-1.6,35,0,0,0,0,6.204204557882075
1742999620,3.4225352112676055,1.0140845070422535,0.07042253521126761,3.368,3.22656,6719.58008,6556.47656,10.375,0.14612676056338028,244,170,7.375,-1.6,35,0,0,0,0,6.204204557882075
1742999621,3.4225352112676055,1.0140845070422535,0.07042253521126761,3.368,3.22656,6723.04004,6559.70313,10.375,0.14612676056338028,244,170,7.375,-1.6,35,0,0,0,0,6.204204557882075
1742999622,3.4225352112676055,1.0140845070422535,0.07042253521126761,3.368,3.22656,6726.68994,6562.92969,10.375,0.14612676056338028,244,170,7.375,-1.4,35,0,0,0,0,6.204204557882075
1742999623,3.4225352112676055,1.0140845070422535,0.07042253521126761,3.359,3.22656,6730.87012,6566.15625,10.375,0.14612676056338028,244,170,7.375,-1.4,35,0,0,0,0,6.220846372508499
1742999624,3.4225352112676055,1.0140845070422535,0.07042253521126761,3.359,3.22656,6734.33984,6569.38281,10.375,0.14612676056338028,244,170,7.375,-1.4,35,0,0,0,0,6.220846372508499
1742999625,3.4225352112676055,1.0140845070422535,0.07042253521126761,3.359,3.22656,6737.24023,6572.60938,10.375,0.14612676056338028,244,170,7.375,-1.2,35,0,0,0,0,6.220846372508499
1742999626,3.4225352112676055,1.0140845070422535,0.07042253521126761,3.359,3.22656,6740.6499,6575.83594,10.375,0.14612676056338028,244,170,7.375,-1.2,35,0,0,0,0,6.220846372508499
1742999627,3.4225352112676055,1.0140845070422535,0.07042253521126761,3.359,3.22656,6744.81982,6579.0625,10.375,0.14612676056338028,244,170,7.375,-1.2,35,0,0,0,0,6.220846372508499
1742999628,3.4225352112676055,1.0140845070422535,0.07042253521126761,3.368,3.22656,6748.14014,6582.28906,10.375,0.14612676056338028,244,170,7.375,-1.4,35,0,0,0,0,6.204204557882075
1742999629,3.4225352112676055,1.0140845070422535,0.07042253521126761,3.368,3.22656,6751.4502,6585.51563,10.375,0.14612676056338028,244,170,7.375,-1.4,35,0,0,0,0,6.204204557882075
1742999630,3.4225352112676055,1.0140845070422535,0.07042253521126761,3.368,3.22656,6754.75,6588.74219,10.375,0.14612676056338028,244,170,7.375,-1.4,35,0,0,0,0,6.204204557882075
1742999631,3.6338028169014085,1.0140845070422535,0.07042253521126761,3.368,3.22656,6758.33984,6591.96875,10.25,0.1443661971830986,244,172,7.25,-1.4,35,0,0,0,0,6.170842979708566
1742999632,3.619718309859155,1.0140845070422535,0.04225352112676056,3.368,3.22656,6761.77002,6595.19531,10.25,0.1443661971830986,244,172,7.25,-1.4,35,0,0,0,0,6.170842979708566
1742999633,3.619718309859155,1.0140845070422535,0.056338028169014086,3.368,3.22656,6765.04004,6598.42188,10.375,0.14612676056338028,242,172,7.25,-1.4,35,0,0,0,0,6.170842979708566
1742999634,3.6338028169014085,1.0140845070422535,0.056338028169014086,3.368,3.22656,6768.24023,6601.64844,10.375,0.14612676056338028,242,174,7.25,-1.2,35,0,0,0,0,6.24257349015826
1742999635,3.619718309859155,1.0140845070422535,0.056338028169014086,3.378,3.22656,6771.43018,6604.875,10.5,0.14788732394366197,242,174,7.375,-1.2,35,0,0,0,0,6.331395997699235
1742999636,3.619718309859155,1.0140845070422535,0.056338028169014086,3.378,3.3125,6774.77979,6608.1875,10.5,0.14788732394366197,242,174,7.375,-1,35,0,0,0,0,6.331395997699235
1742999637,3.647887323943662,1.0140845070422535,0.04225352112676056,3.378,3.3125,6778.12988,6611.5,10.5,0.14788732394366197,240,174,7.375,-0.8,35,0,0,0,0,6.331395997699235
1742999638,3.647887323943662,1.0140845070422535,0.04225352112676056,3.378,3.3125,6781.6001,6614.8125,10.5,0.14788732394366197,240,174,7.375,-0.8,35,0,0,0,0,6.331395997699235
1742999639,3.647887323943662,1.0140845070422535,0.04225352112676056,3.378,3.3125,6784.85986,6614.8125,10.5,0.14788732394366197,240,174,7.375,-0.6,35,0,0,0,0,6.331395997699235
1742999640,3.619718309859155,1.0140845070422535,0.014084507042253521,3.378,3.3125,6788.1499,6621.4375,10.375,0.14612676056338028,240,172,7.5,-0.4,35,0,0,0,0,6.364724152855215
1742999641,3.5774647887323945,1.028169014084507,0.014084507042253521,3.378,3.3125,6791.52002,6624.75,10.25,0.1443661971830986,240,172,7.375,-0.2,35,0,0,0,0,6.2586454169742956
1742999642,3.5774647887323945,1.028169014084507,0.014084507042253521,3.378,3.3125,6794.77002,6628.0625,10.25,0.1443661971830986,240,172,7.375,0,35,0,0,0,0,6.2586454169742956
1742999643,3.5492957746478875,1.028169014084507,0,3.378,3.3125,6798.02002,6631.375,10.25,0.1443661971830986,242,172,7.375,0.2,35,0,0,0,0,6.2586454169742956
1742999644,3.5492957746478875,1.028169014084507,0,3.378,3.3125,6801.12012,6634.6875,10.125,0.1426056338028169,242,172,7.375,0.4,35,0,0,0,0,6.2586454169742956
1742999645,3.5492957746478875,1.028169014084507,0,3.378,3.3125,6804.39014,6638,10.125,0.1426056338028169,242,172,7.375,0.4,35,0,0,0,0,6.2586454169742956
1742999646,3.535211267605634,1.0140845070422535,0,3.378,3.3125,6807.77979,6641.3125,10.125,0.1426056338028169,242,172,7.375,0.6,35,0,0,0,0,6.2586454169742956
1742999647,3.563380281690141,1.0140845070422535,0,3.368,3.35938,6810.47998,6644.67188,10,0.14084507042253522,242,172,7.5,0.6,35,0,0,0,0,6.3836306686640345
1742999648,3.563380281690141,1.0140845070422535,0,3.368,3.375,6814.43994,6648.04688,10,0.14084507042253522,242,172,7.5,0.6,35,0,0,0,0,6.3836306686640345
1742999649,3.591549295774648,1.0140845070422535,0,3.368,3.37109,6817.93994,6651.41797,10,0.14084507042253522,242,172,7.5,0.6,35,0,0,0,0,6.3836306686640345
1742999650,3.6056338028169015,1.028169014084507,0,3.368,3.35547,6821.31006,6654.77344,10.125,0.1426056338028169,242,170,7.5,0.4,35,0,0,0,0,6.309360567337703
1742999651,3.6056338028169015,1.028169014084507,0,3.368,3.34375,6824.62012,6658.11719,10.125,0.1426056338028169,242,170,7.5,0.4,35,0,0,0,0,6.309360567337703
1742999652,3.6056338028169015,1.028169014084507,0,3.368,3.34375,6828.12012,6661.46094,10.25,0.1443661971830986,242,170,7.375,0.4,35,0,0,0,0,6.204204557882075
1742999653,3.563380281690141,1.028169014084507,0,3.368,3.30078,6831.33984,6664.76172,10.25,0.1443661971830986,244,172,7.375,0.2,35,0,0,0,0,6.2772368241863
1742999654,3.5774647887323945,1.028169014084507,0,3.368,3.30078,6834.66016,6668.0625,10.25,0.1443661971830986,244,170,7.375,0.2,35,0,0,0,0,6.204204557882075
1742999655,3.535211267605634,1.0140845070422535,0,3.368,3.27734,6837.99023,6671.33984,10.375,0.14612676056338028,244,170,7.375,0.2,35,0,0,0,0,6.204204557882075
1742999656,3.535211267605634,1.0140845070422535,0,3.368,3.27734,6841.60986,6674.61719,10.375,0.14612676056338028,244,172,7.375,0.2,35,0,0,0,0,6.2772368241863
1742999657,3.563380281690141,1.0140845070422535,0,3.368,3.29297,6845.16016,6677.91016,10.125,0.1426056338028169,244,172,7.375,0,35,0,0,0,0,6.2772368241863
1742999658,3.563380281690141,1.0140845070422535,0,3.368,3.32031,6848.43994,6681.23047,10.125,0.1426056338028169,244,172,7.375,-0.2,35,0,0,0,0,6.2772368241863
1742999659,3.5492957746478875,1.0140845070422535,0,3.368,3.32813,6851.8999,6684.55859,10.125,0.1426056338028169,244,172,7.375,-0.2,35,0,0,0,0,6.2772368241863
1742999660,3.563380281690141,1.0140845070422535,0,3.368,3.34375,6855.14014,6687.90234,10,0.14084507042253522,244,172,7.25,-0.4,35,0,0,0,0,6.170842979708566
1742999661,3.563380281690141,1.0140845070422535,0,3.368,3.34375,6858.52979,6691.24609,10,0.14084507042253522,244,172,7.25,-0.6,35,0,0,0,0,6.170842979708566
1742999662,3.563380281690141,1.0140845070422535,0,3.378,3.34375,6862.00977,6694.58984,10,0.14084507042253522,244,172,7.25,-0.8,35,0,0,0,0,6.152566681093375
1742999663,3.563380281690141,1.0140845070422535,0,3.378,3.34375,6864.7002,6697.93359,10,0.14084507042253522,244,172,7.25,-1,35,0,0,0,0,6.152566681093375
1742999664,3.563380281690141,1.0140845070422535,0,3.378,3.34375,6868.72021,6701.27734,10,0.14084507042253522,244,172,7.25,-1.4,35,0,0,0,0,6.152566681093375
1742999665,3.563380281690141,1.0140845070422535,0,3.378,3.34375,6872.18018,6704.62109,10,0.14084507042253522,244,172,7.25,-1.4,35,0,0,0,0,6.152566681093375
1742999666,3.563380281690141,1.0140845070422535,0,3.378,3.34375,6875.7998,6707.96484,10,0.14084507042253522,244,172,7.25,-1.6,35,0,0,0,0,6.152566681093375
1742999667,3.563380281690141,1.0140845070422535,0,3.378,3.34375,6879.16016,6711.30859,10,0.14084507042253522,244,172,7.25,-1.6,35,0,0,0,0,6.152566681093375
1742999668,3.563380281690141,1.0140845070422535,0,3.378,3.34375,6882.62988,6714.65234,10,0.14084507042253522,244,172,7.25,-1.8,35,0,0,0,0,6.152566681093375
1742999669,3.563380281690141,1.0140845070422535,0,3.378,3.34375,6885.95996,6714.65234,10,0.14084507042253522,244,172,7.25,-1.8,35,0,0,0,0,6.152566681093375
1742999670,3.563380281690141,1.0140845070422535,0,3.378,3.34375,6889.22998,6721.33984,10,0.14084507042253522,244,172,7.25,-1.8,35,0,0,0,0,6.152566681093375
1742999671,3.563380281690141,1.0140845070422535,0,3.378,3.34375,6892.62012,6724.68359,10,0.14084507042253522,244,172,7.25,-1.8,35,0,0,0,0,6.152566681093375
1742999672,3.563380281690141,1.0140845070422535,0,3.378,3.34375,6896.0498,6728.02734,10,0.14084507042253522,244,172,7.25,-1.8,35,0,0,0,0,6.152566681093375
1742999673,3.492957746478873,1.0140845070422535,0,3.378,3.34375,6898.81006,6731.37109,10,0.14084507042253522,244,170,7.5,-1.8,35,0,0,0,0,6.290679728913641
1742999674,3.4225352112676055,1.0140845070422535,0,3.378,3.34375,6902.56982,6734.71484,10,0.14084507042253522,246,170,7.5,-1.8,35,0,0,0,0,6.290679728913641
1742999675,3.436619718309859,1.028169014084507,0,3.378,3.34375,6905.83984,6738.05859,10,0.14084507042253522,246,170,7.5,-1.8,35,0,0,0,0,6.290679728913641
1742999676,3.436619718309859,1.028169014084507,0,3.378,3.34375,6908.6499,6741.40234,10,0.14084507042253522,246,170,7.5,-1.8,35,0,0,0,0,6.290679728913641
1742999677,3.436619718309859,1.028169014084507,0,3.378,3.34375,6912.62988,6744.74609,10,0.14084507042253522,246,170,7.5,-1.8,35,0,0,0,0,6.290679728913641
1742999678,3.4507042253521125,1.028169014084507,0,3.378,3.29297,6916.08984,6748.03906,10,0.14084507042253522,246,170,7.5,-1.8,35,0,0,0,0,6.290679728913641
1742999679,3.464788732394366,1.028169014084507,0,3.378,3.30078,6919.64014,6751.33984,10,0.14084507042253522,246,170,7.5,-2,35,0,0,0,0,6.290679728913641
1742999680,3.464788732394366,1.0140845070422535,0,3.378,3.30078,6922.29004,6754.64063,10.125,0.1426056338028169,246,170,7.5,-2,35,0,0,0,0,6.290679728913641
1742999681,3.464788732394366,1.0140845070422535,0,3.378,3.28516,6926.2002,6757.92578,10.125,0.1426056338028169,246,172,7.375,-2,35,0,0,0,0,6.2586454169742956
1742999682,3.507042253521127,1.0140845070422535,0,3.378,3.28516,6929.72021,6761.21094,10.125,0.1426056338028169,246,172,7.375,-2,35,0,0,0,0,6.2586454169742956
1742999683,3.507042253521127,1.0140845070422535,0,3.378,3.28516,6933.06982,6764.49609,10.125,0.1426056338028169,246,172,7.25,-2,35,0,0,0,0,6.152566681093375
1742999684,3.4788732394366195,1.0140845070422535,0,3.378,3.28516,6936.31982,6767.78125,10.125,0.1426056338028169,246,172,7.25,-2,35,0,0,0,0,6.152566681093375
1742999685,3.507042253521127,1.0140845070422535,0,3.378,3.28516,6939.00977,6771.06641,10.125,0.1426056338028169,244,174,7.25,-2,35,0,0,0,0,6.224084201128061
1742999686,3.507042253521127,1.0140845070422535,0,3.378,3.28516,6943.00977,6774.35156,10.125,0.1426056338028169,244,174,7.25,-2,35,0,0,0,0,6.224084201128061
1742999687,3.507042253521127,1.0140845070422535,0,3.378,3.28516,6946.72021,6777.63672,10.125,0.1426056338028169,244,174,7.25,-2,35,0,0,0,0,6.224084201128061
1742999688,3.492957746478873,1,0,3.378,3.33984,6950.10986,6780.97656,10.125,0.1426056338028169,244,172,7.25,-1.8,35,0,0,0,0,6.152566681093375
1742999689,3.5211267605633805,1,0,3.378,3.34375,6953.68994,6784.32031,10.125,0.1426056338028169,244,172,7.25,-1.8,35,0,0,0,0,6.152566681093375
1742999690,3.5211267605633805,1.0140845070422535,0,3.378,3.34375,6957.02002,6787.66406,10,0.14084507042253522,244,172,7.375,-1.8,35,0,0,0,0,6.2586454169742956
1742999691,3.507042253521127,1.0140845070422535,0,3.378,3.34375,6960.25977,6791.00781,10.125,0.1426056338028169,244,172,7.375,-1.8,35,0,0,0,0,6.2586454169742956
1742999692,3.507042253521127,1.0140845070422535,0,3.378,3.33594,6963.54004,6794.34375,10.25,0.1443661971830986,244,172,7.375,-1.8,35,0,0,0,0,6.2586454169742956
1742999693,3.507042253521127,1.0140845070422535,0,3.378,3.33594,6966.87012,6797.67969,10.25,0.1443661971830986,244,172,7.375,-2,35,0,0,0,0,6.2586454169742956
1742999694,3.492957746478873,1.0140845070422535,0,3.378,3.3125,6970.14014,6800.99219,10.25,0.1443661971830986,244,172,7.375,-2.2,35,0,0,0,0,6.2586454169742956
1742999695,3.492957746478873,1.0140845070422535,0,3.378,3.32031,6973.25977,6804.3125,10.25,0.1443661971830986,244,172,7.375,-2.2,35,0,0,0,0,6.2586454169742956
1742999696,3.492957746478873,1.0140845070422535,0,3.378,3.32422,6976.58984,6807.63672,10.25,0.1443661971830986,244,172,7.375,-2.2,35,0,0,0,0,6.2586454169742956
1742999697,3.492957746478873,1.0140845070422535,0,3.378,3.30859,6979.81006,6810.94531,10.25,0.1443661971830986,244,172,7.375,-2.4,35,0,0,0,0,6.2586454169742956
